case_id,sample_id,image_file,source_bucket,query_type,language,expected_chart_family,query,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
calib_012,vinl2vis_23557,calib_012__vinl2vis_23557.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số foreign direct investment, net (bop, current us$) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,no,unclear,low,"The chart is a bar chart, but it does not display the expected data. The labels are not visible, and the fields are not relevant to the query."
calib_013,vinl2vis_05396,calib_013__vinl2vis_05396.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số food production index (2014-2016 = 100) mẫu 15.,line,unclear,yes,no,not_applicable,no,unclear,low,"The chart is a line graph, but it does not have labels for the axes or the data points. It also appears to be missing some of the expected fields from the query."
calib_014,vinl2vis_29596,calib_014__vinl2vis_29596.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số external debt stocks, total (dod, current us$) mẫu 15.",line,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar chart, not a line chart."
calib_015,vinl2vis_27110,calib_015__vinl2vis_27110.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart provided is a bar chart, not a line chart as requested in the query."
calib_016,vinl2vis_24482,calib_016__vinl2vis_24482.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số personal transfers, receipts (bop, current us$) ở các quốc gia, biến thể 21.",bar,unclear,yes,no,not_applicable,no,unclear,low,"The chart is a bar graph, but it does not provide the requested information about personal transfers and receipts in different countries. The labels are not visible, and the fields are not specified."
calib_017,vinl2vis_26951,calib_017__vinl2vis_26951.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not a bar chart, it is a line chart with countries on the x-axis and numbers on the y-axis. The query asks for a bar chart of different countries."
calib_018,vinl2vis_26711,calib_018__vinl2vis_26711.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,no,wrong_fields,low,"The chart is not a bar chart, it is a line chart with country names on the x-axis and population numbers on the y-axis. The query asks for a bar chart of countries by population, but the image provided does not match this description."
calib_019,vinl2vis_24117,calib_019__vinl2vis_24117.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số service exports (bop, current us$) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is a bar chart, but it does not seem to be displaying the correct data. The query asks for service exports by country, but the chart shows a different type of data (số tiền) and does not include any labels or titles that would indicate the specific countries being represented."
calib_020,vinl2vis_05317,calib_020__vinl2vis_05317.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số cereal production (metric tons) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar chart, but it does not show cereal production in metric tons. It appears to be a line chart with countries on the x-axis and some sort of value on the y-axis. The query asks for a bar chart showing sánh chỉ số cereal production (metric tons) by country."
calib_021,vinl2vis_27191,calib_021__vinl2vis_27191.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is a bar chart, but it does not seem to be displaying the correct data. The query asks for a comparison of countries by a specific metric, but the chart only shows one country with three bars. Additionally, there are no labels on the axes or legends, making it difficult to understand what "
calib_022,vinl2vis_32864,calib_022__vinl2vis_32864.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số level of water stress: freshwater withdrawal as a proportion of available freshwater resources.,bar,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a bar chart, but it does not seem to be related to the query. The query asks for a ranking of countries based on water stress levels, with freshwater withdrawal as a proportion of available freshwater resources. However, the chart provided appears to show a different metric, possibly re"
calib_023,vinl2vis_29511,calib_023__vinl2vis_29511.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not a bar chart, it is a line chart with countries on the x-axis and a numerical value on the y-axis. The query asks for a bar chart of countries, but the image provided does not match this description."
calib_024,vinl2vis_32784,calib_024__vinl2vis_32784.png,vlm_consensus_accepted,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số annual freshwater withdrawals, domestic (% of total freshwater withdrawal).",bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar graph, but it does not seem to be related to the query provided. The query asks for a ranking of countries based on annual freshwater withdrawals as a percentage of total freshwater withdrawal. However, the chart shows a line graph with a single data point labeled 'Country' and a "
calib_025,vinl2vis_28791,calib_025__vinl2vis_28791.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not a bar chart, it is a line chart with countries on the x-axis and values on the y-axis. The query asks for a bar chart, so the chart is not faithful to the query."
calib_026,vinl2vis_05116,calib_026__vinl2vis_05116.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số tree cover loss (hectares) mẫu 15.,line,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, not a line graph as requested in the query."
calib_027,vinl2vis_29070,calib_027__vinl2vis_29070.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,no,not_applicable,no,wrong_fields,low,"The chart is a line graph, but it does not have the expected fields for the query. The x-axis is not labeled with country names as requested by the user."
calib_028,vinl2vis_30664,calib_028__vinl2vis_30664.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) emissions from fugitive emissions (energy) (mt co2e).,bar,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a bar chart, but it does not seem to be related to the query. The labels are not relevant to the query and there are no fields visible that correspond to the query."
calib_029,vinl2vis_31664,calib_029__vinl2vis_31664.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions from waste (mt co2e).,bar,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a bar graph, but it does not correspond to the query. The query asks for a ranking of countries by nitrous oxide emissions from waste in metric tons of carbon dioxide equivalent (mt CO2e). However, the chart provided appears to be a line graph with various countries listed on the x-axis"
calib_030,vinl2vis_32584,calib_030__vinl2vis_32584.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số aquaculture production (metric tons).,bar,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart is a bar chart, but it does not represent aquaculture production in metric tons. It appears to be a line graph with countries on the x-axis and some sort of value on the y-axis, which is not specified as metric tons."
calib_031,vinl2vis_25922,calib_031__vinl2vis_25922.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số external debt stocks (% of gni) ở các quốc gia, biến thể 21.",bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar chart, but it does not seem to be displaying external debt stocks as a percentage of GNI. The query also asks for the data by country, which is not visible in this image."
calib_032,vinl2vis_05201,calib_032__vinl2vis_05201.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số forest area (% of land area) mẫu 20.,line,unclear,yes,no,not_applicable,no,unclear,low,"The chart is a line graph, but it does not appear to be related to forest area as a percentage of land area. The labels are not clear and the data points do not correspond to the expected format for a line graph."
calib_033,vinl2vis_26910,calib_033__vinl2vis_26910.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart provided is a bar chart, not a line chart as requested in the query."
calib_034,vinl2vis_30464,calib_034__vinl2vis_30464.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số methane (ch4) emissions from transport (energy) (mt co2e).,bar,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, but it does not represent the query. The query asks for a bar chart of methane emissions from transport (energy) in different countries, while this chart shows a line graph with various countries listed on the x-axis and a value on the y-axis. The chart does not provide inf"
calib_035,vinl2vis_31984,calib_035__vinl2vis_31984.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số population in urban agglomerations of more than 1 million.,bar,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, but it does not represent population in urban agglomerations with more than 1 million people. It appears to be a bar graph of countries by population size, which is not the query's request for urban agglomerations."
calib_036,vinl2vis_25201,calib_036__vinl2vis_25201.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, denmark (current us$) mẫu 20.",line,unclear,no,yes,not_applicable,unclear,unclear,low,"The chart is a line graph, but the labels are not readable."
calib_037,vinl2vis_33584,calib_037__vinl2vis_33584.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số total reserves in months of imports.,bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is a bar chart, but it does not seem to be related to the query. The query asks for a ranking of countries based on total reserves in months of imports, which is not represented in this chart."
calib_038,vinl2vis_05197,calib_038__vinl2vis_05197.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số forest area (% of land area) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is a bar graph, but it does not show the forest area as a percentage of land area. The query also asks for data by country, which is not shown in this chart."
calib_039,vinl2vis_23436,calib_039__vinl2vis_23436.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net trade in goods and services (bop, current us$) mẫu 15.",line,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar chart, not a line chart."
calib_040,vinl2vis_25237,calib_040__vinl2vis_25237.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số net bilateral aid flows from dac donors, spain (current us$) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a bar chart, but it does not seem to be displaying the correct data. The labels are not clear and the fields are not relevant to the query."
calib_041,vinl2vis_29991,calib_041__vinl2vis_29991.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not a bar chart, it is a line chart with country names on the x-axis and some sort of numerical data on the y-axis. The query asks for a bar chart, so the chart is not faithful to the query."
calib_042,vinl2vis_22757,calib_042__vinl2vis_22757.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số primary income payments (bop, current us$) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar chart, but it does not seem to be related to the query. The query asks for primary income payments by country, but the chart shows a different type of data (GDP per capita) and does not include any information about countries or their incomes."
calib_043,vinl2vis_23396,calib_043__vinl2vis_23396.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net primary income (bop, current us$) mẫu 15.",line,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a line graph, but it does not appear to be related to the query. The labels are not in Vietnamese, and the fields do not match the expected 'net primary income' or 'bop, current us$'. The chart seems to represent some sort of financial data over time, but without more context or a clear"
calib_044,vinl2vis_28150,calib_044__vinl2vis_28150.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart provided is a bar chart, not a line chart. The query asks for a line chart."
calib_045,vinl2vis_33544,calib_045__vinl2vis_33544.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số total reserves (% of total external debt).,bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is a bar chart, but it does not seem to be displaying the correct data. The query asks for a ranking of countries by total reserves as a percentage of external debt, but the chart shows a different type of data with no clear indication of the countries or their corresponding values."
calib_046,vinl2vis_28190,calib_046__vinl2vis_28190.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart provided is a bar chart, not a line chart. The query asks for a line chart."
calib_047,vinl2vis_28710,calib_047__vinl2vis_28710.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,no,yes,not_applicable,unclear,unclear,low,"The chart is a line graph, but the labels are not readable."
calib_048,vinl2vis_04757,calib_048__vinl2vis_04757.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số fertilizer consumption (% of fertilizer production) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,medium,"The chart is a bar chart, but it does not seem to be displaying the correct data. The query asks for fertilizer consumption as a percentage of fertilizer production by country, but the chart shows a different type of data with percentages on the y-axis and countries on the x-axis. This suggests that"
calib_049,vinl2vis_27790,calib_049__vinl2vis_27790.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart provided is a bar chart, not a line chart. The query asks for a line chart."
calib_050,vinl2vis_33024,calib_050__vinl2vis_33024.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số renewable internal freshwater resources per capita (cubic meters).,bar,unclear,yes,no,not_applicable,unclear,wrong_fields,medium,"The chart is a bar chart, but it does not seem to be related to the query. The query asks for a ranking of countries based on renewable internal freshwater resources per capita, while the chart appears to show data on water resources in Vietnam."
calib_051,vinl2vis_32944,calib_051__vinl2vis_32944.png,vlm_consensus_accepted,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số annual freshwater withdrawals, total (% of internal resources).",bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar chart, but it does not seem to be related to the query. The query asks for a ranking of countries based on annual freshwater withdrawals as a percentage of internal resources, but the chart provided appears to show some sort of data with a vertical axis labeled 'CẢNH' and a horizo"
calib_052,vinl2vis_05117,calib_052__vinl2vis_05117.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số tree cover loss (hectares) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar graph, but it does not represent tree cover loss in different countries as requested by the query. The x-axis labels are not visible, and the y-axis label is unclear. The chart appears to be a histogram or frequency distribution of some sort, rather than a bar graph."
calib_053,vinl2vis_22997,calib_053__vinl2vis_22997.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số imports of goods, services and primary income (bop, current us$) ở các quốc gia, biến thể 16.",bar,unclear,yes,no,not_applicable,no,unclear,low,"The chart is a bar chart, but it does not provide the expected data on imports of goods, services and primary income (bop, current us$). The labels are not readable, and the fields are missing. The transform preservation is not applicable as there is no request for filtering, ranking, grouping, aggr"
calib_054,vinl2vis_23676,calib_054__vinl2vis_23676.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net secondary income (bop, current us$) mẫu 15.",line,unclear,no,yes,not_applicable,no,unclear,low,"The chart is a line graph, but it does not have labels for the axes or data points. The query is ambiguous and does not specify which specific metric of net secondary income to plot."
calib_055,vinl2vis_23962,calib_055__vinl2vis_23962.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số primary income receipts (bop, current us$) ở các quốc gia, biến thể 21.",bar,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, but it does not represent the query 'So sánh chỉ số primary income receipts (bop, current us$) ở các quốc gia, biến thể 21.'. The chart appears to be a line graph with country names on the x-axis and a numerical value on the y-axis, but it does not correspond to the query's"
calib_056,vinl2vis_04762,calib_056__vinl2vis_04762.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số fertilizer consumption (% of fertilizer production) ở các quốc gia, biến thể 21.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,medium,"The chart is a bar chart, but it does not seem to be displaying the correct data. The query asks for fertilizer consumption as a percentage of fertilizer production by country, but the chart shows a different type of data. Additionally, the labels are not clearly visible, which makes it difficult to"
calib_057,vinl2vis_30231,calib_057__vinl2vis_30231.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not a bar chart, it is a line chart with countries on the x-axis and a numerical value on the y-axis. The query asks for a bar chart of countries, but the image provided does not match this description."
calib_058,vinl2vis_30584,calib_058__vinl2vis_30584.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) emissions from agriculture (mt co2e).,bar,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart is a bar chart, but it does not represent the query 'Xếp hạng các nước theo chỉ số carbon dioxide (co2) emissions from agriculture (mt co2e).' The expected chart family is bar, but the provided image shows a line chart. This is a primary error in the visualization."
calib_059,vinl2vis_26870,calib_059__vinl2vis_26870.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,no,not_applicable,no,wrong_fields,low,"The chart is a line graph, but it does not have the expected fields for the query. The x-axis is labeled 'Tôi muốn xem xu hướng' and the y-axis is labeled 'Động sản (trăn)'. However, there are no visible fields corresponding to 'quốc gia', which is a required field for the query. The chart does not "
calib_060,vinl2vis_24676,calib_060__vinl2vis_24676.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số market capitalization of listed domestic companies (% of gdp) mẫu 15.,line,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a line graph, but it does not seem to be related to market capitalization or GDP. The labels are not clear and the fields are not relevant to the query."
calib_061,vinl2vis_24476,calib_061__vinl2vis_24476.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số personal transfers, receipts (bop, current us$) mẫu 15.",line,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar chart, not a line chart."
calib_062,vinl2vis_25161,calib_062__vinl2vis_25161.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, germany (current us$) mẫu 20.",line,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not directly related to the query, which asks for a line graph of net bilateral aid flows from DAC donors, Germany. The image provided appears to be a table with financial data rather than a line graph."
calib_063,vinl2vis_23042,calib_063__vinl2vis_23042.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số transport services (% of service imports, bop) ở các quốc gia, biến thể 21.",bar,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, but it does not represent the percentage of service imports by country as requested in the query. Instead, it shows the number of countries with different levels of transport services."
calib_064,vinl2vis_28591,calib_064__vinl2vis_28591.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar chart, but it does not seem to be displaying the expected data. The query asks for a bar chart of countries by the latest year, but the image provided does not show any bars or labels that correspond to this request."
calib_065,vinl2vis_04801,calib_065__vinl2vis_04801.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (kilograms per hectare of arable land) mẫu 20.,line,unclear,no,yes,not_applicable,unclear,unclear,low,"The chart is a line graph, but the labels are not readable."
calib_066,vinl2vis_22961,calib_066__vinl2vis_22961.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, payments (bop, current us$) mẫu 20.",line,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a line graph, but it does not seem to be related to the query. The labels are not clear and there are no fields visible that correspond to charges for intellectual property or payments in USD."
calib_067,vinl2vis_32744,calib_067__vinl2vis_32744.png,vlm_consensus_accepted,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số annual freshwater withdrawals, agriculture (% of total freshwater withdrawal).",bar,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, but it does not represent annual freshwater withdrawals by country. It appears to be a line graph with countries on the x-axis and some sort of numerical data on the y-axis. The labels are readable, but the fields are not relevant to the query as they do not correspond to t"
calib_068,vinl2vis_05521,calib_068__vinl2vis_05521.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số cereal yield (kg per hectare) mẫu 20.,line,unclear,no,yes,not_applicable,unclear,unclear,low,"The chart is a line graph, but the labels are not readable."
calib_069,vinl2vis_28271,calib_069__vinl2vis_28271.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",bar,unclear,yes,no,not_applicable,unclear,wrong_fields,low,"The chart is not a bar chart, it is a line chart with countries on the x-axis and a numerical value on the y-axis. The query asks for a bar chart of countries, but the image provided does not match this description."
calib_070,vinl2vis_31824,calib_070__vinl2vis_31824.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số population density (people per sq. km of land area).,bar,unclear,yes,no,not_applicable,unclear,wrong_chart_type,low,"The chart is a bar graph, but it does not represent population density by country. It appears to be a bar graph of the number of people per square kilometer in different countries, with each bar representing a specific country. However, the query asks for a chart that shows the population density (p"
calib_071,vinl2vis_27390,calib_071__vinl2vis_27390.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,no,not_applicable,no,wrong_fields,low,"The chart is a bar chart, not a line chart. The query asks for a line chart."
calib_072,vinl2vis_27150,calib_072__vinl2vis_27150.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",line,unclear,yes,yes,not_applicable,no,wrong_chart_type,low,"The chart provided is a bar chart, not a line chart as requested in the query."
calib_073,vinl2vis_31144,calib_073__vinl2vis_31144.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon intensity of gdp (kg co2e per 2021 ppp $ of gdp).,bar,unclear,yes,no,not_applicable,unclear,unclear,low,"The chart is a bar chart, but it does not display the expected data. The labels are not visible, and the fields are not relevant to the query."
calib_074,vinl2vis_05322,calib_074__vinl2vis_05322.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số cereal production (metric tons) ở các quốc gia, biến thể 21.",bar,unclear,yes,no,not_applicable,no,wrong_chart_type,low,"The chart is a bar graph, but it does not represent cereal production by country as requested in the query. Instead, it appears to be a line graph showing some sort of metric related to 'sánh chỉ số cereal production' for different countries, with the metric being on the y-axis and the countries on "
