case_id,sample_id,image_file,source_bucket,query_type,language,expected_chart_family,query,human_visible_chart_family,human_chart_family_acceptable,human_labels_readable,human_relevant_fields_visible,human_transform_preserved,human_overall_acceptable,human_primary_error,human_confidence,human_notes
calib_050,vinl2vis_33024,calib_050__vinl2vis_33024.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số renewable internal freshwater resources per capita (cubic meters).,,,,,,,,,
calib_051,vinl2vis_32944,calib_051__vinl2vis_32944.png,vlm_consensus_accepted,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số annual freshwater withdrawals, total (% of internal resources).",,,,,,,,,
calib_052,vinl2vis_05117,calib_052__vinl2vis_05117.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số tree cover loss (hectares) ở các quốc gia, biến thể 16.",,,,,,,,,
calib_053,vinl2vis_22997,calib_053__vinl2vis_22997.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số imports of goods, services and primary income (bop, current us$) ở các quốc gia, biến thể 16.",,,,,,,,,
calib_054,vinl2vis_23676,calib_054__vinl2vis_23676.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net secondary income (bop, current us$) mẫu 15.",,,,,,,,,
calib_055,vinl2vis_23962,calib_055__vinl2vis_23962.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số primary income receipts (bop, current us$) ở các quốc gia, biến thể 21.",,,,,,,,,
calib_056,vinl2vis_04762,calib_056__vinl2vis_04762.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số fertilizer consumption (% of fertilizer production) ở các quốc gia, biến thể 21.",,,,,,,,,
calib_057,vinl2vis_30231,calib_057__vinl2vis_30231.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_058,vinl2vis_30584,calib_058__vinl2vis_30584.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon dioxide (co2) emissions from agriculture (mt co2e).,,,,,,,,,
calib_059,vinl2vis_26870,calib_059__vinl2vis_26870.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,,,,,,,,
calib_060,vinl2vis_24676,calib_060__vinl2vis_24676.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số market capitalization of listed domestic companies (% of gdp) mẫu 15.,,,,,,,,,
calib_061,vinl2vis_24476,calib_061__vinl2vis_24476.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số personal transfers, receipts (bop, current us$) mẫu 15.",,,,,,,,,
calib_062,vinl2vis_25161,calib_062__vinl2vis_25161.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, germany (current us$) mẫu 20.",,,,,,,,,
calib_063,vinl2vis_23042,calib_063__vinl2vis_23042.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số transport services (% of service imports, bop) ở các quốc gia, biến thể 21.",,,,,,,,,
calib_064,vinl2vis_28591,calib_064__vinl2vis_28591.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_065,vinl2vis_04801,calib_065__vinl2vis_04801.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số fertilizer consumption (kilograms per hectare of arable land) mẫu 20.,,,,,,,,,
calib_066,vinl2vis_22961,calib_066__vinl2vis_22961.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, payments (bop, current us$) mẫu 20.",,,,,,,,,
calib_067,vinl2vis_32744,calib_067__vinl2vis_32744.png,vlm_consensus_accepted,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số annual freshwater withdrawals, agriculture (% of total freshwater withdrawal).",,,,,,,,,
calib_068,vinl2vis_05521,calib_068__vinl2vis_05521.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số cereal yield (kg per hectare) mẫu 20.,,,,,,,,,
calib_069,vinl2vis_28271,calib_069__vinl2vis_28271.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_070,vinl2vis_31824,calib_070__vinl2vis_31824.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số population density (people per sq. km of land area).,,,,,,,,,
calib_071,vinl2vis_27390,calib_071__vinl2vis_27390.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,,,,,,,,
calib_072,vinl2vis_27150,calib_072__vinl2vis_27150.png,vlm_consensus_accepted,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,,,,,,,,
calib_073,vinl2vis_31144,calib_073__vinl2vis_31144.png,vlm_consensus_accepted,underspecified,vi,bar,Xếp hạng các nước theo chỉ số carbon intensity of gdp (kg co2e per 2021 ppp $ of gdp).,,,,,,,,,
calib_074,vinl2vis_05322,calib_074__vinl2vis_05322.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số cereal production (metric tons) ở các quốc gia, biến thể 21.",,,,,,,,,
calib_075,vinl2vis_04922,calib_075__vinl2vis_04922.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số arable land (hectares) ở các quốc gia, biến thể 21.",,,,,,,,,
calib_076,vinl2vis_27471,calib_076__vinl2vis_27471.png,vlm_consensus_accepted,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_077,vinl2vis_22676,calib_077__vinl2vis_22676.png,vlm_consensus_accepted,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số wage bill as a percentage of public expenditure mẫu 15.,,,,,,,,,
calib_078,vinl2vis_25481,calib_078__vinl2vis_25481.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, italy (current us$) mẫu 20.",,,,,,,,,
calib_079,vinl2vis_22956,calib_079__vinl2vis_22956.png,vlm_consensus_accepted,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số charges for the use of intellectual property, payments (bop, current us$) mẫu 15.",,,,,,,,,
calib_080,vinl2vis_24642,calib_080__vinl2vis_24642.png,vlm_consensus_accepted,explicit,vi,bar,"So sánh chỉ số market capitalization of listed domestic companies (current us$) ở các quốc gia, biến thể 21.",,,,,,,,,
calib_081,vinl2vis_27344,calib_081__vinl2vis_27344.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, undp (current us$).",,,,,,,,,
calib_082,vinl2vis_02656,calib_082__vinl2vis_02656.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean pm2.5 air pollution exposure in 2020.,,,,,,,,,
calib_083,vinl2vis_03712,calib_083__vinl2vis_03712.png,primary_vlm_flagged,explicit,vi,bar,So sánh phát thải co2 bình quân đầu người của việt nam giữa các nước trong năm 2024.,,,,,,,,,
calib_084,vinl2vis_04056,calib_084__vinl2vis_04056.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Tuổi thọ kỳ vọng in 2023.,,,,,,,,,
calib_085,vinl2vis_04144,calib_085__vinl2vis_04144.png,primary_vlm_flagged,explicit,en,heatmap,Create a heatmap of Tỷ lệ thất nghiệp by country and year.,,,,,,,,,
calib_086,vinl2vis_00766,calib_086__vinl2vis_00766.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean exports share of gdp in 2024.,,,,,,,,,
calib_087,vinl2vis_24504,calib_087__vinl2vis_24504.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số personal remittances, received (current us$).",,,,,,,,,
calib_088,vinl2vis_22704,calib_088__vinl2vis_22704.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số communications, computer, etc. (% of service imports, bop).",,,,,,,,,
calib_089,vinl2vis_01764,calib_089__vinl2vis_01764.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean education expenditure share of gdp in the latest year.,,,,,,,,,
calib_090,vinl2vis_01762,calib_090__vinl2vis_01762.png,primary_vlm_flagged,explicit,en,bar,Compare countries by asean education expenditure share of gdp in 2025.,,,,,,,,,
calib_091,vinl2vis_23904,calib_091__vinl2vis_23904.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số communications, computer, etc. (% of service exports, bop).",,,,,,,,,
calib_092,vinl2vis_22824,calib_092__vinl2vis_22824.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số insurance and financial services (% of service imports, bop).",,,,,,,,,
calib_093,vinl2vis_01466,calib_093__vinl2vis_01466.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean health expenditure share of gdp in 2023.,,,,,,,,,
calib_094,vinl2vis_23944,calib_094__vinl2vis_23944.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số primary income receipts (bop, current us$).",,,,,,,,,
calib_095,vinl2vis_23104,calib_095__vinl2vis_23104.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net outflows (bop, current us$).",,,,,,,,,
calib_096,vinl2vis_03076,calib_096__vinl2vis_03076.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean measles immunization in 2024.,,,,,,,,,
calib_097,vinl2vis_24104,calib_097__vinl2vis_24104.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số service exports (bop, current us$).",,,,,,,,,
calib_098,vinl2vis_03426,calib_098__vinl2vis_03426.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean domestic credit to private sector in 2024.,,,,,,,,,
calib_099,vinl2vis_03644,calib_099__vinl2vis_03644.png,primary_vlm_flagged,explicit,vi,bar,Xếp hạng các nước theo tuổi thọ kỳ vọng của việt nam trong năm 2023.,,,,,,,,,
calib_100,vinl2vis_05144,calib_100__vinl2vis_05144.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số forest area (sq. km).,,,,,,,,,
calib_101,vinl2vis_03216,calib_101__vinl2vis_03216.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fixed broadband subscriptions in 2024.,,,,,,,,,
calib_102,vinl2vis_29064,calib_102__vinl2vis_29064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số electricity production from renewable sources, excluding hydroelectric (kwh).",,,,,,,,,
calib_103,vinl2vis_03006,calib_103__vinl2vis_03006.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic sanitation services in 2024.,,,,,,,,,
calib_104,vinl2vis_03724,calib_104__vinl2vis_03724.png,primary_vlm_flagged,explicit,en,bar,Rank countries by vietnam co2 emissions per capita in the latest year.,,,,,,,,,
calib_105,vinl2vis_28384,calib_105__vinl2vis_28384.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số economic fitness ranking (1 = high, 149 = low).",,,,,,,,,
calib_106,vinl2vis_03986,calib_106__vinl2vis_03986.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for Dân số in 2024.,,,,,,,,,
calib_107,vinl2vis_03146,calib_107__vinl2vis_03146.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean hospital beds in 2023.,,,,,,,,,
calib_108,vinl2vis_27264,calib_108__vinl2vis_27264.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số net official flows from un agencies, unicef (current us$).",,,,,,,,,
calib_109,vinl2vis_02586,calib_109__vinl2vis_02586.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean freshwater withdrawal share in 2022.,,,,,,,,,
calib_110,vinl2vis_02936,calib_110__vinl2vis_02936.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean basic drinking water services in 2024.,,,,,,,,,
calib_111,vinl2vis_23544,calib_111__vinl2vis_23544.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số foreign direct investment, net (bop, current us$).",,,,,,,,,
calib_112,vinl2vis_00626,calib_112__vinl2vis_00626.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp growth in 2024.,,,,,,,,,
calib_113,vinl2vis_02866,calib_113__vinl2vis_02866.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean container port traffic in 2022.,,,,,,,,,
calib_114,vinl2vis_01834,calib_114__vinl2vis_01834.png,primary_vlm_flagged,explicit,en,bar,Rank countries by asean adult literacy rate in the latest year.,,,,,,,,,
calib_115,vinl2vis_03652,calib_115__vinl2vis_03652.png,primary_vlm_flagged,explicit,en,bar,Compare countries by vietnam life expectancy in 2023.,,,,,,,,,
calib_116,vinl2vis_28064,calib_116__vinl2vis_28064.png,primary_vlm_flagged,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số debt service (ppg and imf only, % of exports of goods, services and primary income).",,,,,,,,,
calib_117,vinl2vis_05344,calib_117__vinl2vis_05344.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số crop production index (2014-2016 = 100).,,,,,,,,,
calib_118,vinl2vis_00346,calib_118__vinl2vis_00346.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean fertility rate in 2024.,,,,,,,,,
calib_119,vinl2vis_22584,calib_119__vinl2vis_22584.png,primary_vlm_flagged,underspecified,vi,bar,Xếp hạng các nước theo chỉ số trade in services (% of gdp).,,,,,,,,,
calib_120,vinl2vis_00556,calib_120__vinl2vis_00556.png,primary_vlm_flagged,explicit,en,tick_plot,Create a tick plot for asean gdp per capita in 2024.,,,,,,,,,
calib_121,vinl2vis_29151,calib_121__vinl2vis_29151.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_122,vinl2vis_28950,calib_122__vinl2vis_28950.png,cross_judge_disagreement,multi_turn,vi,line,"Tôi muốn xem xu hướng.
Dùng dữ liệu này và tách theo quốc gia.",,,,,,,,,
calib_123,vinl2vis_25921,calib_123__vinl2vis_25921.png,cross_judge_disagreement,ambiguous,vi,line,Tạo biểu đồ phù hợp cho chỉ số external debt stocks (% of gni) mẫu 20.,,,,,,,,,
calib_124,vinl2vis_29351,calib_124__vinl2vis_29351.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_125,vinl2vis_26591,calib_125__vinl2vis_26591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_126,vinl2vis_24921,calib_126__vinl2vis_24921.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, austria (current us$) mẫu 20.",,,,,,,,,
calib_127,vinl2vis_31704,calib_127__vinl2vis_31704.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions (total) excluding lulucf (% change from 1990).,,,,,,,,,
calib_128,vinl2vis_28591,calib_128__vinl2vis_28591.png,cross_judge_disagreement,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_129,vinl2vis_25001,calib_129__vinl2vis_25001.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số net bilateral aid flows from dac donors, canada (current us$) mẫu 20.",,,,,,,,,
calib_130,vinl2vis_32864,calib_130__vinl2vis_32864.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số level of water stress: freshwater withdrawal as a proportion of available freshwater resources.,,,,,,,,,
calib_131,vinl2vis_24801,calib_131__vinl2vis_24801.png,cross_judge_disagreement,ambiguous,vi,line,"Tạo biểu đồ phù hợp cho chỉ số stocks traded, total value (% of gdp) mẫu 20.",,,,,,,,,
calib_132,vinl2vis_31384,calib_132__vinl2vis_31384.png,cross_judge_disagreement,underspecified,vi,bar,Xếp hạng các nước theo chỉ số nitrous oxide (n2o) emissions from building (energy) (mt co2e).,,,,,,,,,
calib_133,vinl2vis_32984,calib_133__vinl2vis_32984.png,cross_judge_disagreement,underspecified,vi,bar,"Xếp hạng các nước theo chỉ số renewable internal freshwater resources, total (billion cubic meters).",,,,,,,,,
calib_134,vinl2vis_28591,calib_134__vinl2vis_28591.png,deterministic_failure,multi_turn,vi,bar,"Hãy so sánh các nước.
Dùng năm mới nhất.",,,,,,,,,
calib_135,vinl2vis_03166,calib_135__vinl2vis_03166.png,deterministic_failure,explicit,en,area,Use an area chart to show changes in asean fixed broadband subscriptions over time.,,,,,,,,,
calib_136,vinl2vis_31584,calib_136__vinl2vis_31584.png,deterministic_failure,underspecified,,bar,,,,,,,,,,
calib_137,vinl2vis_33464,calib_137__vinl2vis_33464.png,deterministic_failure,underspecified,,bar,,,,,,,,,,
calib_138,vinl2vis_05478,calib_138__vinl2vis_05478.png,deterministic_failure,explicit,en,line,"Show surface area (sq. km) for ASEAN countries, variant 17.",,,,,,,,,
